,bpm,source,timestamp
11231,76,awake,2025-03-14T06:34:01+00:00
11232,83,awake,2025-03-14T06:34:33+00:00
11233,86,awake,2025-03-14T06:34:39+00:00
11234,97,workout,2025-03-14T06:45:30+00:00
11235,97,workout,2025-03-14T06:45:35+00:00
11236,98,workout,2025-03-14T06:45:40+00:00
11237,99,workout,2025-03-14T06:45:45+00:00
11238,100,workout,2025-03-14T06:45:50+00:00
11239,100,workout,2025-03-14T06:45:55+00:00
11240,100,workout,2025-03-14T06:46:00+00:00
11241,100,workout,2025-03-14T06:46:05+00:00
11242,100,workout,2025-03-14T06:46:10+00:00
11243,100,workout,2025-03-14T06:46:15+00:00
11244,100,workout,2025-03-14T06:46:20+00:00
11245,100,workout,2025-03-14T06:46:25+00:00
11246,100,workout,2025-03-14T06:46:30+00:00
11247,99,workout,2025-03-14T06:46:35+00:00
11248,99,workout,2025-03-14T06:46:40+00:00
11249,98,workout,2025-03-14T06:46:45+00:00
11250,98,workout,2025-03-14T06:46:50+00:00
11251,97,workout,2025-03-14T06:46:55+00:00
11252,96,workout,2025-03-14T06:47:00+00:00
11253,96,workout,2025-03-14T06:47:05+00:00
11254,95,workout,2025-03-14T06:47:10+00:00
11255,94,workout,2025-03-14T06:47:15+00:00
11256,93,workout,2025-03-14T06:47:20+00:00
11257,92,workout,2025-03-14T06:47:25+00:00
11258,92,workout,2025-03-14T06:47:30+00:00
11259,92,workout,2025-03-14T06:47:35+00:00
11260,92,workout,2025-03-14T06:47:40+00:00
11261,92,workout,2025-03-14T06:47:45+00:00
11262,92,workout,2025-03-14T06:47:50+00:00
11263,92,workout,2025-03-14T06:47:55+00:00
11264,92,workout,2025-03-14T06:48:00+00:00
11265,91,workout,2025-03-14T06:48:05+00:00
11266,91,workout,2025-03-14T06:48:10+00:00
11267,91,workout,2025-03-14T06:48:15+00:00
11268,90,workout,2025-03-14T06:48:20+00:00
11269,90,workout,2025-03-14T06:48:25+00:00
11270,89,workout,2025-03-14T06:48:30+00:00
11271,88,workout,2025-03-14T06:48:35+00:00
11272,88,workout,2025-03-14T06:48:40+00:00
11273,88,workout,2025-03-14T06:48:45+00:00
11274,87,workout,2025-03-14T06:48:50+00:00
11275,87,workout,2025-03-14T06:48:55+00:00
11276,86,workout,2025-03-14T06:49:00+00:00
11277,86,workout,2025-03-14T06:49:05+00:00
11278,87,workout,2025-03-14T06:49:10+00:00
11279,87,workout,2025-03-14T06:49:15+00:00
11280,88,workout,2025-03-14T06:49:20+00:00
11281,89,workout,2025-03-14T06:49:25+00:00
11282,90,workout,2025-03-14T06:49:30+00:00
11283,90,workout,2025-03-14T06:49:35+00:00
11284,90,workout,2025-03-14T06:49:40+00:00
11285,90,workout,2025-03-14T06:49:45+00:00
11286,90,workout,2025-03-14T06:49:50+00:00
11287,100,awake,2025-03-14T06:52:37+00:00
11288,80,awake,2025-03-14T06:52:44+00:00
11289,82,awake,2025-03-14T06:52:45+00:00
11290,95,awake,2025-03-14T06:54:44+00:00
11291,90,awake,2025-03-14T06:54:51+00:00
11292,92,awake,2025-03-14T06:55:02+00:00
11293,90,awake,2025-03-14T06:59:52+00:00
11294,80,awake,2025-03-14T07:00:23+00:00
11295,83,awake,2025-03-14T07:00:30+00:00
11296,84,awake,2025-03-14T07:04:40+00:00
11297,75,awake,2025-03-14T07:06:06+00:00
11298,79,awake,2025-03-14T07:06:29+00:00
11299,73,awake,2025-03-14T07:14:56+00:00
11300,67,awake,2025-03-14T07:15:01+00:00
11301,79,awake,2025-03-14T07:15:15+00:00
11302,72,awake,2025-03-14T07:24:44+00:00
11303,74,awake,2025-03-14T07:24:59+00:00
11304,76,awake,2025-03-14T07:25:34+00:00
11305,74,awake,2025-03-14T07:31:03+00:00
11306,77,awake,2025-03-14T07:31:17+00:00
11307,71,awake,2025-03-14T07:31:28+00:00
11308,80,awake,2025-03-14T07:36:14+00:00
11309,72,awake,2025-03-14T07:36:25+00:00
11310,76,awake,2025-03-14T07:36:42+00:00
11311,76,awake,2025-03-14T07:40:46+00:00
11312,80,awake,2025-03-14T07:40:49+00:00
11313,83,awake,2025-03-14T07:41:57+00:00
11314,97,awake,2025-03-14T07:46:12+00:00
11315,92,awake,2025-03-14T07:46:21+00:00
11316,95,awake,2025-03-14T07:46:25+00:00
11317,80,awake,2025-03-14T07:48:30+00:00
11318,83,awake,2025-03-14T07:48:38+00:00
11319,78,awake,2025-03-14T07:48:40+00:00
11320,73,awake,2025-03-14T07:50:32+00:00
11321,76,awake,2025-03-14T07:51:19+00:00
11322,69,awake,2025-03-14T07:51:31+00:00
11323,74,awake,2025-03-14T07:55:58+00:00
11324,70,awake,2025-03-14T07:56:22+00:00
11325,77,awake,2025-03-14T07:56:45+00:00
11326,72,awake,2025-03-14T08:01:36+00:00
11327,74,awake,2025-03-14T08:02:26+00:00
11328,67,awake,2025-03-14T08:02:44+00:00
11329,79,awake,2025-03-14T08:06:52+00:00
11330,75,awake,2025-03-14T08:07:21+00:00
11331,72,awake,2025-03-14T08:07:37+00:00
11332,68,awake,2025-03-14T08:11:26+00:00
11333,75,awake,2025-03-14T08:11:43+00:00
11334,71,awake,2025-03-14T08:12:12+00:00
11335,69,awake,2025-03-14T08:24:08+00:00
11336,78,awake,2025-03-14T08:24:22+00:00
11337,75,awake,2025-03-14T08:24:44+00:00
11338,67,awake,2025-03-14T08:35:53+00:00
11339,70,awake,2025-03-14T08:36:15+00:00
11340,64,awake,2025-03-14T08:36:22+00:00
11341,65,awake,2025-03-14T08:41:21+00:00
11342,67,awake,2025-03-14T08:41:32+00:00
11343,71,awake,2025-03-14T08:41:39+00:00
11344,66,awake,2025-03-14T08:46:46+00:00
11345,70,awake,2025-03-14T08:46:50+00:00
11346,63,awake,2025-03-14T08:47:05+00:00
11347,68,awake,2025-03-14T08:51:45+00:00
11348,64,awake,2025-03-14T08:52:15+00:00
11349,70,awake,2025-03-14T08:52:38+00:00
11350,62,rest,2025-03-14T08:55:15+00:00
11351,62,rest,2025-03-14T09:00:15+00:00
11352,61,rest,2025-03-14T09:05:15+00:00
11353,63,rest,2025-03-14T09:10:15+00:00
11354,62,rest,2025-03-14T09:15:15+00:00
11355,62,rest,2025-03-14T09:20:15+00:00
11356,62,rest,2025-03-14T09:25:15+00:00
11357,63,rest,2025-03-14T09:30:15+00:00
11358,65,rest,2025-03-14T09:35:15+00:00
11359,66,rest,2025-03-14T09:40:15+00:00
11360,74,rest,2025-03-14T09:45:15+00:00
11361,70,rest,2025-03-14T09:50:15+00:00
11362,63,rest,2025-03-14T09:55:15+00:00
11363,61,rest,2025-03-14T10:00:15+00:00
11364,62,rest,2025-03-14T10:05:15+00:00
11365,62,rest,2025-03-14T10:10:15+00:00
11366,61,rest,2025-03-14T10:15:15+00:00
11367,59,rest,2025-03-14T10:20:15+00:00
11368,61,rest,2025-03-14T10:25:15+00:00
11369,61,rest,2025-03-14T10:30:15+00:00
11370,58,rest,2025-03-14T10:35:15+00:00
11371,59,rest,2025-03-14T10:40:15+00:00
11372,61,rest,2025-03-14T10:45:15+00:00
11373,61,rest,2025-03-14T10:50:15+00:00
11374,62,rest,2025-03-14T10:55:15+00:00
11375,66,rest,2025-03-14T11:00:15+00:00
11376,67,rest,2025-03-14T11:05:15+00:00
11377,62,rest,2025-03-14T11:10:15+00:00
11378,61,rest,2025-03-14T11:15:15+00:00
11379,63,rest,2025-03-14T11:20:15+00:00
11380,62,rest,2025-03-14T11:25:15+00:00
11381,58,rest,2025-03-14T11:30:15+00:00
11382,58,rest,2025-03-14T11:35:15+00:00
11383,59,rest,2025-03-14T11:40:15+00:00
11384,60,rest,2025-03-14T11:45:15+00:00
11385,60,rest,2025-03-14T11:50:15+00:00
11386,61,rest,2025-03-14T11:55:15+00:00
11387,63,rest,2025-03-14T12:00:15+00:00
11388,64,rest,2025-03-14T12:05:15+00:00
11389,64,rest,2025-03-14T12:10:15+00:00
11390,65,rest,2025-03-14T12:15:15+00:00
11391,66,rest,2025-03-14T12:20:15+00:00
11392,65,rest,2025-03-14T12:25:15+00:00
11393,62,rest,2025-03-14T12:30:15+00:00
11394,67,rest,2025-03-14T12:35:15+00:00
11395,70,rest,2025-03-14T12:40:15+00:00
11396,68,rest,2025-03-14T12:45:15+00:00
11397,67,rest,2025-03-14T12:50:15+00:00
11398,60,rest,2025-03-14T12:55:15+00:00
11399,61,rest,2025-03-14T13:00:15+00:00
11400,64,rest,2025-03-14T13:05:15+00:00
11401,64,rest,2025-03-14T13:10:15+00:00
11402,63,rest,2025-03-14T13:15:15+00:00
11403,62,rest,2025-03-14T13:20:15+00:00
11404,64,rest,2025-03-14T13:25:15+00:00
11405,66,rest,2025-03-14T13:35:15+00:00
11406,61,rest,2025-03-14T13:40:15+00:00
11407,61,rest,2025-03-14T13:45:15+00:00
11408,64,rest,2025-03-14T13:50:15+00:00
11409,63,rest,2025-03-14T13:55:15+00:00
11410,64,rest,2025-03-14T14:00:15+00:00
11411,65,rest,2025-03-14T14:05:15+00:00
11412,65,rest,2025-03-14T14:10:15+00:00
11413,66,rest,2025-03-14T14:15:15+00:00
11414,66,rest,2025-03-14T14:20:15+00:00
11415,70,rest,2025-03-14T14:25:15+00:00
11416,71,rest,2025-03-14T14:30:15+00:00
11417,74,rest,2025-03-14T14:35:15+00:00
11418,76,rest,2025-03-14T14:40:15+00:00
11419,69,rest,2025-03-14T14:45:15+00:00
11420,66,rest,2025-03-14T14:50:15+00:00
11421,67,rest,2025-03-14T14:55:15+00:00
11422,68,rest,2025-03-14T15:00:15+00:00
11423,67,rest,2025-03-14T15:05:15+00:00
11424,66,rest,2025-03-14T15:10:15+00:00
11425,66,rest,2025-03-14T15:15:15+00:00
11426,65,rest,2025-03-14T15:20:15+00:00
11427,63,rest,2025-03-14T15:25:15+00:00
11428,64,rest,2025-03-14T15:30:15+00:00
11429,65,rest,2025-03-14T15:35:15+00:00
11430,66,rest,2025-03-14T15:40:15+00:00
11431,63,rest,2025-03-14T15:45:15+00:00
11432,66,rest,2025-03-14T15:50:15+00:00
11433,68,rest,2025-03-14T15:55:15+00:00
11434,69,rest,2025-03-14T16:00:15+00:00
11435,67,rest,2025-03-14T16:05:15+00:00
11436,63,rest,2025-03-14T16:10:15+00:00
11437,64,rest,2025-03-14T16:15:15+00:00
11438,65,rest,2025-03-14T16:35:15+00:00
11439,64,rest,2025-03-14T16:40:15+00:00
11440,65,rest,2025-03-14T16:45:15+00:00
11441,67,rest,2025-03-14T16:50:15+00:00
11442,66,rest,2025-03-14T16:51:37+00:00
11443,63,rest,2025-03-14T16:56:37+00:00
11444,75,awake,2025-03-14T17:24:52+00:00
11445,79,awake,2025-03-14T17:25:04+00:00
11446,68,awake,2025-03-14T17:25:27+00:00
11447,67,awake,2025-03-14T17:29:48+00:00
11448,75,awake,2025-03-14T17:29:58+00:00
11449,70,awake,2025-03-14T17:30:48+00:00
11450,64,awake,2025-03-14T17:40:38+00:00
11451,65,awake,2025-03-14T17:41:12+00:00
11452,67,awake,2025-03-14T17:41:30+00:00
11453,66,awake,2025-03-14T17:49:55+00:00
11454,67,awake,2025-03-14T17:50:08+00:00
11455,63,awake,2025-03-14T17:50:19+00:00
11456,66,awake,2025-03-14T18:00:16+00:00
11457,63,awake,2025-03-14T18:00:32+00:00
11458,69,awake,2025-03-14T18:01:33+00:00
11459,67,awake,2025-03-14T18:11:04+00:00
11460,64,awake,2025-03-14T18:11:17+00:00
11461,71,awake,2025-03-14T18:11:34+00:00
11462,69,awake,2025-03-14T18:20:31+00:00
11463,71,awake,2025-03-14T18:20:32+00:00
11464,65,awake,2025-03-14T18:20:35+00:00
11465,64,awake,2025-03-14T18:23:52+00:00
11466,62,awake,2025-03-14T18:24:05+00:00
11467,65,awake,2025-03-14T18:24:16+00:00
11468,62,rest,2025-03-14T18:24:32+00:00
11469,59,rest,2025-03-14T18:29:32+00:00
11470,83,awake,2025-03-14T18:57:03+00:00
11471,81,awake,2025-03-14T18:57:07+00:00
11472,79,awake,2025-03-14T18:57:10+00:00
11473,73,awake,2025-03-14T19:06:50+00:00
11474,78,awake,2025-03-14T19:06:56+00:00
11475,83,awake,2025-03-14T19:06:59+00:00
11476,90,awake,2025-03-14T21:13:42+00:00
11477,89,awake,2025-03-14T21:13:43+00:00
11478,86,awake,2025-03-14T21:23:41+00:00
11479,83,awake,2025-03-14T21:24:32+00:00
11480,78,awake,2025-03-14T21:24:39+00:00
11481,70,awake,2025-03-14T21:33:55+00:00
11482,66,awake,2025-03-14T21:34:09+00:00
11483,74,awake,2025-03-14T22:54:11+00:00
11484,72,awake,2025-03-14T22:54:32+00:00
11485,82,awake,2025-03-14T22:54:36+00:00
11486,77,awake,2025-03-14T23:44:39+00:00
11487,83,awake,2025-03-14T23:44:41+00:00
11488,81,awake,2025-03-14T23:44:43+00:00
11489,89,awake,2025-03-14T23:54:14+00:00
11490,82,awake,2025-03-14T23:54:15+00:00
11491,85,awake,2025-03-14T23:54:27+00:00
11492,81,awake,2025-03-15T00:04:25+00:00
11493,82,awake,2025-03-15T00:14:15+00:00
11494,79,awake,2025-03-15T00:14:16+00:00
11495,76,awake,2025-03-15T00:14:23+00:00
11496,76,workout,2025-03-15T00:17:58+00:00
11497,74,workout,2025-03-15T00:18:03+00:00
11498,75,workout,2025-03-15T00:18:08+00:00
11499,74,workout,2025-03-15T00:18:13+00:00
11500,74,workout,2025-03-15T00:18:18+00:00
11501,74,workout,2025-03-15T00:18:23+00:00
11502,74,workout,2025-03-15T00:18:28+00:00
11503,74,workout,2025-03-15T00:18:33+00:00
11504,75,workout,2025-03-15T00:18:38+00:00
11505,75,workout,2025-03-15T00:18:43+00:00
11506,75,workout,2025-03-15T00:18:48+00:00
11507,75,workout,2025-03-15T00:18:53+00:00
11508,76,workout,2025-03-15T00:18:58+00:00
11509,76,workout,2025-03-15T00:19:03+00:00
11510,76,workout,2025-03-15T00:19:08+00:00
11511,76,workout,2025-03-15T00:19:13+00:00
11512,76,workout,2025-03-15T00:19:18+00:00
11513,75,workout,2025-03-15T00:19:23+00:00
11514,75,workout,2025-03-15T00:19:28+00:00
11515,76,workout,2025-03-15T00:19:33+00:00
11516,76,workout,2025-03-15T00:19:38+00:00
11517,76,workout,2025-03-15T00:19:43+00:00
11518,75,workout,2025-03-15T00:19:48+00:00
11519,75,workout,2025-03-15T00:19:53+00:00
11520,75,workout,2025-03-15T00:19:58+00:00
11521,75,workout,2025-03-15T00:20:03+00:00
11522,75,workout,2025-03-15T00:20:08+00:00
11523,74,workout,2025-03-15T00:20:13+00:00
11524,74,workout,2025-03-15T00:20:18+00:00
11525,74,workout,2025-03-15T00:20:23+00:00
11526,74,workout,2025-03-15T00:20:28+00:00
11527,74,workout,2025-03-15T00:20:33+00:00
11528,75,workout,2025-03-15T00:20:38+00:00
11529,75,workout,2025-03-15T00:20:43+00:00
11530,75,workout,2025-03-15T00:20:48+00:00
11531,75,workout,2025-03-15T00:20:53+00:00
11532,75,workout,2025-03-15T00:20:58+00:00
11533,75,workout,2025-03-15T00:21:03+00:00
11534,76,workout,2025-03-15T00:21:08+00:00
11535,76,workout,2025-03-15T00:21:13+00:00
11536,76,workout,2025-03-15T00:21:18+00:00
11537,76,workout,2025-03-15T00:21:23+00:00
11538,76,workout,2025-03-15T00:21:28+00:00
11539,76,workout,2025-03-15T00:21:33+00:00
11540,77,workout,2025-03-15T00:21:38+00:00
11541,77,workout,2025-03-15T00:21:43+00:00
11542,78,workout,2025-03-15T00:21:48+00:00
11543,79,workout,2025-03-15T00:21:53+00:00
11544,79,workout,2025-03-15T00:21:58+00:00
11545,79,workout,2025-03-15T00:22:03+00:00
11546,79,workout,2025-03-15T00:22:08+00:00
11547,79,workout,2025-03-15T00:22:13+00:00
11548,80,workout,2025-03-15T00:22:18+00:00
11549,79,workout,2025-03-15T00:22:23+00:00
11550,79,workout,2025-03-15T00:22:28+00:00
11551,78,workout,2025-03-15T00:22:33+00:00
11552,79,workout,2025-03-15T00:22:38+00:00
11553,79,workout,2025-03-15T00:22:43+00:00
11554,79,workout,2025-03-15T00:22:48+00:00
11555,80,workout,2025-03-15T00:22:53+00:00
11556,80,workout,2025-03-15T00:22:58+00:00
11557,80,workout,2025-03-15T00:23:03+00:00
11558,80,workout,2025-03-15T00:23:08+00:00
11559,81,workout,2025-03-15T00:23:13+00:00
11560,81,workout,2025-03-15T00:23:18+00:00
11561,69,awake,2025-03-15T00:43:50+00:00
11562,77,awake,2025-03-15T00:43:51+00:00
11563,84,awake,2025-03-15T00:43:53+00:00
11564,72,awake,2025-03-15T00:53:37+00:00
11565,64,awake,2025-03-15T00:54:13+00:00
11566,66,awake,2025-03-15T00:54:21+00:00
11567,77,awake,2025-03-15T01:03:39+00:00
11568,85,awake,2025-03-15T01:03:42+00:00
11569,82,awake,2025-03-15T01:03:43+00:00
11570,69,awake,2025-03-15T01:13:42+00:00
11571,73,awake,2025-03-15T01:14:00+00:00
11572,65,awake,2025-03-15T01:15:17+00:00
11573,71,awake,2025-03-15T01:24:28+00:00
11574,75,awake,2025-03-15T01:24:51+00:00
11575,66,awake,2025-03-15T01:25:13+00:00
11576,71,awake,2025-03-15T01:34:34+00:00
11577,68,awake,2025-03-15T01:34:46+00:00
11578,64,awake,2025-03-15T01:35:13+00:00
11579,108,awake,2025-03-15T01:44:09+00:00
11580,113,awake,2025-03-15T01:44:29+00:00
11581,120,awake,2025-03-15T01:44:31+00:00
11582,66,awake,2025-03-15T01:54:01+00:00
11583,72,awake,2025-03-15T01:54:10+00:00
11584,79,awake,2025-03-15T01:54:31+00:00
11585,69,awake,2025-03-15T02:04:07+00:00
11586,79,awake,2025-03-15T02:04:08+00:00
11587,73,awake,2025-03-15T02:04:14+00:00
11588,86,awake,2025-03-15T02:24:38+00:00
11589,91,awake,2025-03-15T02:24:40+00:00
11590,94,awake,2025-03-15T02:24:49+00:00
11591,121,workout,2025-03-15T02:41:59+00:00
11592,122,workout,2025-03-15T02:42:04+00:00
11593,122,workout,2025-03-15T02:42:09+00:00
11594,122,workout,2025-03-15T02:42:14+00:00
11595,122,workout,2025-03-15T02:42:19+00:00
11596,122,workout,2025-03-15T02:42:24+00:00
11597,122,workout,2025-03-15T02:42:29+00:00
11598,122,workout,2025-03-15T02:42:34+00:00
11599,122,workout,2025-03-15T02:42:39+00:00
11600,122,workout,2025-03-15T02:42:44+00:00
11601,122,workout,2025-03-15T02:42:49+00:00
11602,123,workout,2025-03-15T02:42:54+00:00
11603,124,workout,2025-03-15T02:42:59+00:00
11604,124,workout,2025-03-15T02:43:04+00:00
11605,124,workout,2025-03-15T02:43:09+00:00
11606,124,workout,2025-03-15T02:43:14+00:00
11607,123,workout,2025-03-15T02:43:19+00:00
11608,122,workout,2025-03-15T02:43:24+00:00
11609,121,workout,2025-03-15T02:43:29+00:00
11610,121,workout,2025-03-15T02:43:34+00:00
11611,121,workout,2025-03-15T02:43:39+00:00
11612,121,workout,2025-03-15T02:43:44+00:00
11613,120,workout,2025-03-15T02:43:49+00:00
11614,119,workout,2025-03-15T02:43:54+00:00
11615,117,workout,2025-03-15T02:43:59+00:00
11616,115,workout,2025-03-15T02:44:04+00:00
11617,112,workout,2025-03-15T02:44:09+00:00
11618,110,workout,2025-03-15T02:44:14+00:00
11619,109,workout,2025-03-15T02:44:19+00:00
11620,109,workout,2025-03-15T02:44:24+00:00
11621,109,workout,2025-03-15T02:44:29+00:00
11622,110,workout,2025-03-15T02:44:34+00:00
11623,110,workout,2025-03-15T02:44:39+00:00
11624,109,workout,2025-03-15T02:44:44+00:00
11625,108,workout,2025-03-15T02:44:49+00:00
11626,106,workout,2025-03-15T02:44:54+00:00
11627,104,workout,2025-03-15T02:44:59+00:00
11628,104,workout,2025-03-15T02:45:04+00:00
11629,104,workout,2025-03-15T02:45:09+00:00
11630,104,workout,2025-03-15T02:45:14+00:00
11631,105,workout,2025-03-15T02:45:19+00:00
11632,106,workout,2025-03-15T02:45:24+00:00
11633,108,workout,2025-03-15T02:45:29+00:00
11634,109,workout,2025-03-15T02:45:34+00:00
11635,109,workout,2025-03-15T02:45:39+00:00
11636,110,workout,2025-03-15T02:45:44+00:00
11637,110,workout,2025-03-15T02:45:49+00:00
11638,110,workout,2025-03-15T02:45:54+00:00
11639,85,awake,2025-03-15T03:28:28+00:00
11640,87,awake,2025-03-15T03:28:32+00:00
11641,80,awake,2025-03-15T03:28:40+00:00
11642,70,awake,2025-03-15T03:55:55+00:00
11643,76,awake,2025-03-15T03:56:54+00:00
11644,73,awake,2025-03-15T03:57:04+00:00
11645,75,awake,2025-03-15T04:06:32+00:00
11646,71,awake,2025-03-15T04:07:02+00:00
11647,68,awake,2025-03-15T04:07:11+00:00
11648,76,awake,2025-03-15T04:15:45+00:00
11649,81,awake,2025-03-15T04:16:10+00:00
11650,79,awake,2025-03-15T04:16:11+00:00
11651,77,awake,2025-03-15T04:20:45+00:00
11652,72,awake,2025-03-15T04:21:26+00:00
11653,74,awake,2025-03-15T04:22:04+00:00
11654,71,awake,2025-03-15T04:26:19+00:00
11655,74,awake,2025-03-15T04:26:55+00:00
11656,67,awake,2025-03-15T04:27:19+00:00
11657,75,awake,2025-03-15T04:30:46+00:00
11658,67,awake,2025-03-15T04:31:25+00:00
11659,70,awake,2025-03-15T04:32:26+00:00
11660,73,awake,2025-03-15T04:36:51+00:00
11661,69,awake,2025-03-15T04:37:19+00:00
11662,77,awake,2025-03-15T04:37:40+00:00
11663,75,awake,2025-03-15T04:42:01+00:00
11664,66,awake,2025-03-15T04:42:03+00:00
11665,70,awake,2025-03-15T04:42:35+00:00
11666,74,awake,2025-03-15T04:46:42+00:00
11667,70,awake,2025-03-15T04:47:15+00:00
11668,66,awake,2025-03-15T04:47:24+00:00
11669,71,awake,2025-03-15T04:51:42+00:00
11670,76,awake,2025-03-15T04:51:54+00:00
11671,80,awake,2025-03-15T04:52:30+00:00
11672,72,awake,2025-03-15T04:56:48+00:00
11673,76,awake,2025-03-15T04:57:15+00:00
11674,79,awake,2025-03-15T04:57:16+00:00
11675,66,awake,2025-03-15T05:01:56+00:00
11676,75,awake,2025-03-15T05:02:10+00:00
11677,70,awake,2025-03-15T05:02:33+00:00
11678,69,awake,2025-03-15T05:06:32+00:00
11679,65,awake,2025-03-15T05:06:59+00:00
11680,72,awake,2025-03-15T05:07:37+00:00
11681,66,awake,2025-03-15T05:12:10+00:00
11682,69,awake,2025-03-15T05:12:54+00:00
11683,74,awake,2025-03-15T05:13:12+00:00
11684,74,awake,2025-03-15T05:16:52+00:00
11685,78,awake,2025-03-15T05:17:18+00:00
11686,70,awake,2025-03-15T05:17:29+00:00
11687,75,awake,2025-03-15T05:22:02+00:00
11688,67,awake,2025-03-15T05:22:12+00:00
11689,71,awake,2025-03-15T05:22:16+00:00
11690,86,awake,2025-03-15T05:27:41+00:00
11691,78,awake,2025-03-15T05:27:45+00:00
11692,99,awake,2025-03-15T05:27:51+00:00
11693,75,awake,2025-03-15T05:34:03+00:00
11694,65,awake,2025-03-15T05:34:14+00:00
11695,70,awake,2025-03-15T05:34:30+00:00
11696,88,awake,2025-03-15T05:39:13+00:00
11697,90,awake,2025-03-15T05:39:15+00:00
11698,92,awake,2025-03-15T05:39:30+00:00
11699,73,awake,2025-03-15T05:48:55+00:00
11700,66,awake,2025-03-15T05:49:01+00:00
11701,69,awake,2025-03-15T05:49:28+00:00
11702,73,awake,2025-03-15T05:54:10+00:00
11703,66,awake,2025-03-15T05:54:38+00:00
11704,70,awake,2025-03-15T05:54:51+00:00
11705,74,awake,2025-03-15T05:59:19+00:00
11706,78,awake,2025-03-15T06:00:01+00:00
11707,70,awake,2025-03-15T06:00:14+00:00
11708,71,awake,2025-03-15T06:03:45+00:00
11709,73,awake,2025-03-15T06:04:28+00:00
11710,67,awake,2025-03-15T06:04:43+00:00
11711,79,awake,2025-03-15T06:09:49+00:00
11712,74,awake,2025-03-15T06:10:04+00:00
11713,71,awake,2025-03-15T06:10:27+00:00
11714,78,awake,2025-03-15T06:14:33+00:00
11715,72,awake,2025-03-15T06:14:50+00:00
11716,75,awake,2025-03-15T06:15:11+00:00
11717,67,awake,2025-03-15T06:20:00+00:00
11718,71,awake,2025-03-15T06:20:23+00:00
11719,75,awake,2025-03-15T06:20:34+00:00
11720,72,awake,2025-03-15T06:24:46+00:00
11721,77,awake,2025-03-15T06:25:15+00:00
11722,67,awake,2025-03-15T06:25:34+00:00
11723,71,awake,2025-03-15T06:29:44+00:00
11724,75,awake,2025-03-15T06:29:52+00:00
11725,67,awake,2025-03-15T06:30:05+00:00
11726,70,awake,2025-03-15T06:35:07+00:00
11727,74,awake,2025-03-15T06:36:06+00:00
11728,66,awake,2025-03-15T06:36:17+00:00
11729,72,awake,2025-03-15T06:39:54+00:00
11730,69,awake,2025-03-15T06:40:16+00:00
11731,66,awake,2025-03-15T06:41:28+00:00
11732,69,awake,2025-03-15T06:45:38+00:00
11733,71,awake,2025-03-15T06:46:06+00:00
11734,65,awake,2025-03-15T06:46:18+00:00
11735,63,awake,2025-03-15T06:50:31+00:00
11736,65,awake,2025-03-15T06:50:44+00:00
11737,67,awake,2025-03-15T06:51:42+00:00
11738,66,awake,2025-03-15T06:55:40+00:00
11739,72,awake,2025-03-15T06:56:27+00:00
11740,68,awake,2025-03-15T06:56:41+00:00
11741,72,awake,2025-03-15T07:03:00+00:00
11742,68,awake,2025-03-15T07:03:21+00:00
11743,75,awake,2025-03-15T07:03:39+00:00
11744,73,awake,2025-03-15T07:08:05+00:00
11745,67,awake,2025-03-15T07:08:35+00:00
11746,70,awake,2025-03-15T07:09:04+00:00
11747,63,rest,2025-03-15T07:13:44+00:00
11748,63,rest,2025-03-15T07:18:44+00:00
11749,63,rest,2025-03-15T07:23:44+00:00
11750,62,rest,2025-03-15T07:28:44+00:00
11751,63,rest,2025-03-15T07:33:44+00:00
11752,63,rest,2025-03-15T07:38:44+00:00
11753,64,rest,2025-03-15T07:43:44+00:00
11754,64,rest,2025-03-15T07:48:44+00:00
11755,65,rest,2025-03-15T07:53:44+00:00
11756,60,rest,2025-03-15T07:58:44+00:00
11757,60,rest,2025-03-15T08:03:44+00:00
11758,62,rest,2025-03-15T08:08:44+00:00
11759,66,rest,2025-03-15T08:13:44+00:00
11760,70,rest,2025-03-15T08:18:44+00:00
11761,65,rest,2025-03-15T08:23:44+00:00
11762,63,rest,2025-03-15T08:28:44+00:00
11763,62,rest,2025-03-15T08:33:44+00:00
11764,60,rest,2025-03-15T08:38:44+00:00
11765,61,rest,2025-03-15T08:43:44+00:00
11766,61,rest,2025-03-15T08:48:44+00:00
11767,59,rest,2025-03-15T08:53:44+00:00
11768,61,rest,2025-03-15T08:58:44+00:00
11769,58,rest,2025-03-15T09:03:44+00:00
11770,58,rest,2025-03-15T09:08:44+00:00
11771,58,rest,2025-03-15T09:13:44+00:00
11772,59,rest,2025-03-15T09:18:44+00:00
11773,59,rest,2025-03-15T09:23:44+00:00
11774,58,rest,2025-03-15T09:28:44+00:00
11775,58,rest,2025-03-15T09:33:44+00:00
11776,59,rest,2025-03-15T09:38:44+00:00
11777,57,rest,2025-03-15T09:48:44+00:00
11778,58,rest,2025-03-15T09:53:44+00:00
11779,65,rest,2025-03-15T09:58:44+00:00
11780,59,rest,2025-03-15T10:03:44+00:00
11781,58,rest,2025-03-15T10:08:44+00:00
11782,58,rest,2025-03-15T10:13:44+00:00
11783,58,rest,2025-03-15T10:18:44+00:00
11784,59,rest,2025-03-15T10:23:44+00:00
11785,60,rest,2025-03-15T10:28:44+00:00
11786,60,rest,2025-03-15T10:33:44+00:00
11787,60,rest,2025-03-15T10:38:44+00:00
11788,61,rest,2025-03-15T10:43:44+00:00
11789,61,rest,2025-03-15T10:48:44+00:00
